id,class
59222,6
59223,12
59224,12
59225,14
59226,13
59227,13
59228,17
59229,0
59230,9
59231,18
59232,11
59233,14
59234,0
59235,3
59236,2
59237,0
59238,8
59239,18
59240,2
59241,2
59242,16
59243,3
59244,17
59245,13
59246,6
59247,0
59248,3
59249,11
59250,0
59251,0
59252,13
59253,8
59254,6
59255,11
59256,11
59257,0
59258,15
59259,18
59260,0
59261,18
59262,13
59263,11
59264,3
59265,4
59266,9
59267,12
59268,1
59269,3
59270,10
59271,13
59272,9
59273,18
59274,0
59275,3
59276,11
59277,18
59278,8
59279,7
59280,11
59281,3
59282,13
59283,0
59284,3
59285,18
59286,11
59287,2
59288,18
59289,3
59290,6
59291,18
59292,12
59293,8
59294,17
59295,0
59296,10
59297,2
59298,2
59299,3
59300,18
59301,10
59302,3
59303,11
59304,17
59305,12
59306,13
59307,7
59308,14
59309,5
59310,1
59311,12
59312,8
59313,3
59314,0
59315,17
59316,11
59317,3
59318,18
59319,18
59320,0
59321,18
59322,4
59323,6
59324,0
59325,18
59326,14
59327,1
59328,3
59329,0
59330,0
59331,0
59332,10
59333,2
59334,18
59335,8
59336,0
59337,17
59338,7
59339,7
59340,0
59341,17
59342,8
59343,12
59344,18
59345,3
59346,7
59347,3
59348,13
59349,9
59350,11
59351,18
59352,9
59353,1
59354,14
59355,11
59356,2
59357,18
59358,13
59359,12
59360,2
59361,0
59362,2
59363,13
59364,0
59365,18
59366,13
59367,3
59368,13
59369,17
59370,15
59371,18
59372,3
59373,9
59374,3
59375,18
59376,12
59377,0
59378,6
59379,2
59380,7
59381,15
59382,13
59383,8
59384,14
59385,13
59386,2
59387,14
59388,8
59389,14
59390,2
59391,18
59392,13
59393,7
59394,12
59395,17
59396,0
59397,13
59398,18
59399,12
59400,1
59401,14
59402,13
59403,15
59404,11
59405,18
59406,11
59407,2
59408,11
59409,18
59410,0
59411,18
59412,2
59413,18
59414,3
59415,1
59416,18
59417,7
59418,17
59419,0
59420,2
59421,18
59422,6
59423,14
59424,11
59425,0
59426,15
59427,6
59428,0
59429,12
59430,7
59431,12
59432,18
59433,13
59434,0
59435,18
59436,12
59437,0
59438,4
59439,6
59440,5
59441,0
59442,18
59443,15
59444,17
59445,13
59446,14
59447,0
59448,13
59449,0
59450,18
59451,1
59452,18
59453,3
59454,13
59455,0
59456,18
59457,0
59458,16
59459,12
59460,18
59461,18
59462,5
59463,14
59464,13
59465,14
59466,2
59467,18
59468,18
59469,13
59470,9
59471,6
59472,11
59473,2
59474,2
59475,9
59476,18
59477,17
59478,12
59479,18
59480,11
59481,14
59482,14
59483,6
59484,3
59485,0
59486,2
59487,12
59488,8
59489,10
59490,2
59491,18
59492,1
59493,5
59494,18
59495,8
59496,2
59497,1
59498,18
59499,0
59500,9
59501,6
59502,18
59503,10
59504,5
59505,13
59506,11
59507,11
59508,2
59509,11
59510,14
59511,2
59512,3
59513,7
59514,15
59515,10
59516,12
59517,13
59518,18
59519,9
59520,14
59521,0
59522,12
59523,17
59524,1
59525,18
59526,18
59527,13
59528,18
59529,17
59530,18
59531,13
59532,14
59533,18
59534,5
59535,13
59536,12
59537,3
59538,3
59539,5
59540,9
59541,13
59542,11
59543,13
59544,13
59545,13
59546,15
59547,13
59548,11
59549,10
59550,18
59551,2
59552,1
59553,9
59554,0
59555,2
59556,3
59557,11
59558,18
59559,0
59560,2
59561,17
59562,9
59563,5
59564,8
59565,0
59566,7
59567,7
59568,12
59569,18
59570,13
59571,12
59572,1
59573,2
59574,0
59575,3
59576,18
59577,6
59578,12
59579,0
59580,15
59581,7
59582,9
59583,14
59584,18
59585,15
59586,18
59587,10
59588,14
59589,2
59590,11
59591,11
59592,2
59593,2
59594,11
59595,13
59596,14
59597,5
59598,0
59599,16
59600,13
59601,13
59602,17
59603,2
59604,2
59605,2
59606,17
59607,3
59608,2
59609,6
59610,18
59611,2
59612,13
59613,7
59614,10
59615,7
59616,8
59617,17
59618,11
59619,9
59620,11
59621,0
59622,3
59623,13
59624,0
59625,9
59626,5
59627,10
59628,5
59629,6
59630,18
59631,13
59632,18
59633,18
59634,2
59635,0
59636,1
59637,18
59638,9
59639,11
59640,14
59641,18
59642,18
59643,18
59644,2
59645,14
59646,11
59647,18
59648,2
59649,18
59650,2
59651,18
59652,3
59653,17
59654,18
59655,3
59656,18
59657,17
59658,13
59659,18
59660,18
59661,5
59662,7
59663,7
59664,18
59665,7
59666,17
59667,8
59668,7
59669,0
59670,17
59671,7
59672,17
59673,5
59674,6
59675,9
59676,14
59677,7
59678,14
59679,18
59680,17
59681,11
59682,14
59683,13
59684,9
59685,13
59686,11
59687,7
59688,7
59689,18
59690,13
59691,2
59692,2
59693,3
59694,3
59695,7
59696,14
59697,0
59698,11
59699,3
59700,2
59701,18
59702,18
59703,13
59704,8
59705,14
59706,7
59707,3
59708,18
59709,18
59710,10
59711,15
59712,9
59713,8
59714,18
59715,9
59716,1
59717,11
59718,7
59719,2
59720,10
59721,18
59722,13
59723,4
59724,11
59725,15
59726,0
59727,14
59728,13
59729,18
59730,14
59731,18
59732,5
59733,9
59734,18
59735,17
59736,8
59737,14
59738,11
59739,15
59740,11
59741,2
59742,5
59743,9
59744,18
59745,2
59746,4
59747,12
59748,5
59749,0
59750,6
59751,11
59752,18
59753,13
59754,9
59755,18
59756,11
59757,2
59758,11
59759,13
59760,13
59761,17
59762,7
59763,5
59764,3
59765,2
59766,7
59767,17
59768,18
59769,9
59770,14
59771,14
59772,12
59773,0
59774,8
59775,2
59776,8
59777,18
59778,13
59779,18
59780,15
59781,18
59782,2
59783,8
59784,2
59785,9
59786,13
59787,9
59788,15
59789,0
59790,14
59791,13
59792,13
59793,2
59794,0
59795,14
59796,18
59797,5
59798,2
59799,9
59800,5
59801,3
59802,13
59803,0
59804,5
59805,9
59806,9
59807,9
59808,2
59809,17
59810,5
59811,0
59812,2
59813,18
59814,2
59815,11
59816,12
59817,0
59818,9
59819,17
59820,0
59821,18
59822,11
59823,12
59824,6
59825,0
59826,13
59827,9
59828,18
59829,2
59830,10
59831,15
59832,2
59833,2
59834,13
59835,7
59836,0
59837,18
59838,3
59839,9
59840,9
59841,0
59842,2
59843,14
59844,0
59845,9
59846,15
59847,9
59848,3
59849,18
59850,13
59851,12
59852,2
59853,18
59854,2
59855,12
59856,6
59857,18
59858,1
59859,3
59860,10
59861,14
59862,0
59863,18
59864,14
59865,7
59866,0
59867,4
59868,7
59869,14
59870,10
59871,7
59872,17
59873,3
59874,15
59875,11
59876,18
59877,16
59878,13
59879,11
59880,2
59881,0
59882,11
59883,12
59884,18
59885,2
59886,7
59887,13
59888,13
59889,16
59890,2
59891,9
59892,18
59893,18
59894,15
59895,13
59896,9
59897,2
59898,17
59899,18
59900,0
59901,18
59902,14
59903,0
59904,13
59905,0
59906,18
59907,8
59908,2
59909,13
59910,7
59911,11
59912,6
59913,13
59914,3
59915,14
59916,18
59917,8
59918,0
59919,0
59920,11
59921,16
59922,13
59923,18
59924,18
59925,0
59926,14
59927,6
59928,12
59929,3
59930,9
59931,3
59932,0
59933,1
59934,13
59935,6
59936,9
59937,0
59938,14
59939,14
59940,8
59941,11
59942,0
59943,11
59944,7
59945,18
59946,14
59947,0
59948,12
59949,11
59950,16
59951,0
59952,14
59953,1
59954,13
59955,7
59956,18
59957,14
59958,8
59959,14
59960,7
59961,6
59962,18
59963,12
59964,3
59965,13
59966,4
59967,17
59968,0
59969,11
59970,18
59971,18
59972,2
59973,13
59974,13
59975,13
59976,12
59977,18
59978,13
59979,3
59980,15
59981,16
59982,7
59983,11
59984,2
59985,18
59986,11
59987,2
59988,0
59989,18
59990,10
59991,2
59992,15
59993,18
59994,4
59995,14
59996,15
59997,15
59998,12
59999,15
60000,18
60001,0
60002,5
60003,3
60004,18
60005,18
60006,10
60007,0
60008,14
60009,12
60010,6
60011,14
60012,15
60013,14
60014,18
60015,3
60016,18
60017,8
60018,0
60019,18
60020,3
60021,6
60022,18
60023,13
60024,1
60025,13
60026,3
60027,15
60028,0
60029,11
60030,11
60031,12
60032,12
60033,13
60034,18
60035,0
60036,8
60037,12
60038,7
60039,0
60040,0
60041,16
60042,3
60043,2
60044,17
60045,7
60046,18
60047,6
60048,8
60049,18
60050,8
60051,11
60052,4
60053,11
60054,2
60055,14
60056,3
60057,3
60058,9
60059,0
60060,14
60061,18
60062,18
60063,0
60064,12
60065,3
60066,15
60067,18
60068,11
60069,5
60070,11
60071,11
60072,7
60073,6
60074,11
60075,4
60076,18
60077,0
60078,18
60079,10
60080,15
60081,18
60082,7
60083,13
60084,7
60085,7
60086,13
60087,7
60088,10
60089,13
60090,12
60091,6
60092,6
60093,18
60094,0
60095,18
60096,1
60097,13
60098,12
60099,7
60100,17
60101,0
60102,0
60103,2
60104,7
60105,18
60106,0
60107,7
60108,6
60109,11
60110,17
60111,0
60112,13
60113,0
60114,14
60115,4
60116,7
60117,9
60118,13
60119,12
60120,10
60121,18
60122,0
60123,18
60124,15
60125,10
60126,18
60127,15
60128,4
60129,2
60130,0
60131,8
60132,13
60133,0
60134,7
60135,17
60136,12
60137,15
60138,1
60139,13
60140,9
60141,18
60142,0
60143,18
60144,6
60145,2
60146,8
60147,14
60148,5
60149,3
60150,2
60151,10
60152,9
60153,3
60154,17
60155,13
60156,18
60157,13
60158,11
60159,14
60160,8
60161,9
60162,12
60163,7
60164,0
60165,9
60166,12
60167,9
60168,11
60169,8
60170,18
60171,0
60172,0
60173,5
60174,0
60175,3
60176,13
60177,4
60178,11
60179,6
60180,11
60181,3
60182,0
60183,18
60184,17
60185,12
60186,7
60187,1
60188,14
60189,13
60190,14
60191,9
60192,6
60193,2
60194,3
60195,14
60196,4
60197,4
60198,4
60199,9
60200,17
60201,18
60202,8
60203,12
60204,2
60205,13
60206,0
60207,0
60208,9
60209,14
60210,18
60211,11
60212,4
60213,9
60214,18
60215,7
60216,7
60217,0
60218,6
60219,2
60220,11
60221,6
60222,9
60223,2
60224,1
60225,10
60226,0
60227,12
60228,6
60229,2
60230,8
60231,8
60232,7
60233,9
60234,14
60235,13
60236,17
60237,3
60238,17
60239,0
60240,18
60241,14
60242,18
60243,2
60244,13
60245,13
60246,11
60247,2
60248,0
60249,15
60250,17
60251,2
60252,9
60253,0
60254,12
60255,12
60256,18
60257,2
60258,18
60259,9
60260,0
60261,6
60262,1
60263,1
60264,6
60265,18
60266,2
60267,18
60268,6
60269,13
60270,16
60271,5
60272,18
60273,15
60274,2
60275,1
60276,12
60277,11
60278,0
60279,15
60280,5
60281,18
60282,13
60283,14
60284,11
60285,12
60286,5
60287,15
60288,0
60289,13
60290,2
60291,12
60292,6
60293,11
60294,11
60295,11
60296,7
60297,12
60298,7
60299,15
60300,14
60301,14
60302,5
60303,3
60304,16
60305,0
60306,4
60307,14
60308,13
60309,9
60310,6
60311,18
60312,2
60313,10
60314,0
60315,2
60316,18
60317,7
60318,11
60319,0
60320,0
60321,1
60322,11
60323,13
60324,18
60325,0
60326,18
60327,12
60328,3
60329,14
60330,3
60331,3
60332,2
60333,13
60334,17
60335,2
60336,18
60337,9
60338,13
60339,18
60340,4
60341,8
60342,8
60343,2
60344,5
60345,12
60346,11
60347,0
60348,10
60349,8
60350,18
60351,3
60352,6
60353,13
60354,12
60355,18
60356,13
60357,17
60358,9
60359,12
60360,18
60361,13
60362,12
60363,7
60364,16
60365,7
60366,14
60367,2
60368,13
60369,18
60370,18
60371,2
60372,18
60373,5
60374,17
60375,0
60376,2
60377,3
60378,7
60379,6
60380,18
60381,12
60382,9
60383,12
60384,10
60385,10
60386,10
60387,17
60388,6
60389,3
60390,6
60391,18
60392,5
60393,0
60394,13
60395,3
60396,7
60397,13
60398,18
60399,12
60400,3
60401,18
60402,0
60403,13
60404,0
60405,12
60406,2
60407,2
60408,6
60409,11
60410,3
60411,11
60412,8
60413,13
60414,7
60415,6
60416,13
60417,12
60418,9
60419,0
60420,2
60421,5
60422,6
60423,18
60424,18
60425,6
60426,18
60427,8
60428,18
60429,7
60430,11
60431,3
60432,3
60433,15
60434,0
60435,2
60436,13
60437,18
60438,13
60439,3
60440,7
60441,6
60442,7
60443,4
60444,13
60445,12
60446,6
60447,0
60448,11
60449,2
60450,0
60451,14
60452,2
60453,3
60454,6
60455,12
60456,8
60457,0
60458,4
60459,18
60460,13
60461,13
60462,2
60463,0
60464,9
60465,3
60466,2
60467,18
60468,18
60469,7
60470,17
60471,14
60472,13
60473,18
60474,0
60475,11
60476,18
60477,13
60478,7
60479,7
60480,9
60481,13
60482,5
60483,7
60484,16
60485,13
60486,11
60487,13
60488,17
60489,18
60490,0
60491,6
60492,14
60493,13
60494,8
60495,18
60496,18
60497,17
60498,11
60499,11
60500,11
60501,2
60502,18
60503,11
60504,7
60505,17
60506,0
60507,0
60508,13
60509,11
60510,14
60511,4
60512,16
60513,0
60514,3
60515,18
60516,0
60517,14
60518,0
60519,11
60520,2
60521,6
60522,14
60523,18
60524,18
60525,11
60526,11
60527,18
60528,17
60529,5
60530,18
60531,9
60532,3
60533,7
60534,3
60535,9
60536,9
60537,6
60538,0
60539,8
60540,15
60541,5
60542,18
60543,12
60544,14
60545,8
60546,11
60547,0
60548,3
60549,1
60550,12
60551,13
60552,2
60553,12
60554,0
60555,13
60556,11
60557,17
60558,17
60559,11
60560,0
60561,10
60562,17
60563,13
60564,0
60565,18
60566,13
60567,2
60568,12
60569,4
60570,16
60571,12
60572,8
60573,10
60574,0
60575,0
60576,16
60577,7
60578,6
60579,16
60580,7
60581,1
60582,18
60583,14
60584,3
60585,7
60586,5
60587,13
60588,1
60589,10
60590,0
60591,11
60592,1
60593,18
60594,18
60595,14
60596,17
60597,12
60598,12
60599,8
60600,3
60601,0
60602,3
60603,18
60604,11
60605,0
60606,5
60607,18
60608,9
60609,7
60610,11
60611,7
60612,8
60613,1
60614,17
60615,7
60616,3
60617,14
60618,13
60619,2
60620,17
60621,11
60622,14
60623,15
60624,18
60625,2
60626,2
60627,9
60628,18
60629,9
60630,9
60631,7
60632,14
60633,11
60634,18
60635,18
60636,18
60637,18
60638,5
60639,7
60640,2
60641,18
60642,17
60643,12
60644,12
60645,10
60646,18
60647,0
60648,7
60649,7
60650,17
60651,0
60652,13
60653,13
60654,6
60655,12
60656,18
60657,12
60658,3
60659,3
60660,2
60661,10
60662,14
60663,11
60664,17
60665,12
60666,11
60667,7
60668,3
60669,11
60670,11
60671,18
60672,0
60673,7
60674,6
60675,8
60676,2
60677,13
60678,14
60679,18
60680,14
60681,14
60682,5
60683,2
60684,8
60685,8
60686,18
60687,7
60688,2
60689,2
60690,3
60691,0
60692,4
60693,9
60694,0
60695,2
60696,9
60697,0
60698,0
60699,12
60700,15
60701,18
60702,2
60703,12
60704,18
60705,0
60706,6
60707,6
60708,14
60709,12
60710,0
60711,3
60712,2
60713,0
60714,15
60715,4
60716,18
60717,15
60718,10
60719,18
60720,4
60721,13
60722,13
60723,0
60724,11
60725,0
60726,1
60727,0
60728,6
60729,9
60730,2
60731,5
60732,3
60733,18
60734,11
60735,3
60736,6
60737,7
60738,18
60739,3
60740,13
60741,6
60742,1
60743,12
60744,11
60745,3
60746,18
60747,18
60748,18
60749,0
60750,8
60751,18
60752,10
60753,11
60754,2
60755,0
60756,18
60757,0
60758,13
60759,11
60760,18
60761,3
60762,17
60763,9
60764,3
60765,10
60766,15
60767,11
60768,2
60769,0
60770,11
60771,3
60772,18
60773,0
60774,17
60775,10
60776,12
60777,5
60778,11
60779,15
60780,14
60781,4
60782,15
60783,7
60784,0
60785,6
60786,9
60787,4
60788,5
60789,2
60790,2
60791,5
60792,5
60793,2
60794,1
60795,13
60796,12
60797,12
60798,1
60799,14
60800,7
60801,15
60802,3
60803,13
60804,0
60805,12
60806,7
60807,7
60808,17
60809,12
60810,14
60811,11
60812,13
60813,7
60814,0
60815,18
60816,10
60817,13
60818,8
60819,11
60820,13
60821,14
60822,13
60823,6
60824,1
60825,13
60826,14
60827,10
60828,2
60829,3
60830,11
60831,18
60832,3
60833,11
60834,18
60835,18
60836,18
60837,12
60838,3
60839,7
60840,9
60841,2
60842,4
60843,12
60844,0
60845,7
60846,9
60847,10
60848,7
60849,12
60850,18
60851,18
60852,0
60853,0
60854,2
60855,18
60856,13
60857,0
60858,14
60859,6
60860,14
60861,11
60862,12
60863,2
60864,11
60865,3
60866,7
60867,5
60868,12
60869,2
60870,2
60871,18
60872,3
60873,18
60874,11
60875,17
60876,12
60877,14
60878,7
60879,9
60880,17
60881,12
60882,6
60883,2
60884,0
60885,0
60886,14
60887,2
60888,0
60889,12
60890,14
60891,17
60892,7
60893,3
60894,0
60895,9
60896,18
60897,7
60898,17
60899,11
60900,14
60901,7
60902,18
60903,1
60904,13
60905,5
60906,0
60907,0
60908,15
60909,17
60910,18
60911,3
60912,18
60913,13
60914,0
60915,2
60916,6
60917,18
60918,11
60919,2
60920,7
60921,16
60922,10
60923,5
60924,4
60925,14
60926,18
60927,17
60928,9
60929,2
60930,8
60931,3
60932,2
60933,1
60934,6
60935,14
60936,4
60937,10
60938,17
60939,13
60940,18
60941,8
60942,16
60943,11
60944,8
60945,3
60946,14
60947,2
60948,18
60949,14
60950,2
60951,18
60952,18
60953,9
60954,12
60955,13
60956,18
60957,18
60958,10
60959,0
60960,18
60961,18
60962,0
60963,16
60964,12
60965,0
60966,1
60967,13
60968,13
60969,14
60970,10
60971,2
60972,13
60973,12
60974,11
60975,11
60976,16
60977,2
60978,13
60979,17
60980,5
60981,7
60982,17
60983,18
60984,4
60985,7
60986,4
60987,2
60988,2
60989,18
60990,11
60991,2
60992,14
60993,14
60994,3
60995,5
60996,0
60997,12
60998,12
60999,0
61000,13
61001,13
61002,7
61003,15
61004,13
61005,18
61006,7
61007,11
61008,7
61009,6
61010,3
61011,13
61012,18
61013,18
61014,14
61015,6
61016,12
61017,12
61018,18
61019,11
61020,10
61021,10
61022,18
61023,18
61024,18
61025,2
61026,17
61027,12
61028,0
61029,0
61030,17
61031,14
61032,0
61033,13
61034,14
61035,2
61036,0
61037,9
61038,0
61039,18
61040,0
61041,18
61042,2
61043,13
61044,18
61045,18
61046,18
61047,18
61048,18
61049,0
61050,13
61051,13
61052,12
61053,1
61054,17
61055,5
61056,18
61057,15
61058,9
61059,13
61060,9
61061,18
61062,13
61063,13
61064,7
61065,3
61066,13
61067,3
61068,6
61069,7
61070,6
61071,14
61072,0
61073,12
61074,5
61075,16
61076,14
61077,18
61078,3
61079,2
61080,0
61081,0
61082,14
61083,13
61084,18
61085,8
61086,6
61087,0
61088,3
61089,12
61090,18
61091,14
61092,0
61093,0
61094,0
61095,0
61096,13
61097,12
61098,11
61099,2
61100,13
61101,0
61102,5
61103,10
61104,6
61105,7
61106,2
61107,13
61108,9
61109,5
61110,18
61111,13
61112,3
61113,14
61114,8
61115,13
61116,13
61117,17
61118,12
61119,10
61120,0
61121,9
61122,18
61123,3
61124,16
61125,16
61126,13
61127,9
61128,8
61129,0
61130,3
61131,5
61132,14
61133,6
61134,18
61135,6
61136,14
61137,11
61138,5
61139,18
61140,0
61141,4
61142,4
61143,14
61144,5
61145,18
61146,14
61147,16
61148,17
61149,2
61150,8
61151,16
61152,13
61153,7
61154,18
61155,0
61156,18
61157,3
61158,18
61159,2
61160,0
61161,2
61162,4
61163,18
61164,5
61165,0
61166,2
61167,18
61168,7
61169,14
61170,8
61171,11
61172,2
61173,13
61174,10
61175,0
61176,2
61177,0
61178,18
61179,13
61180,14
61181,14
61182,13
61183,6
61184,3
61185,11
61186,13
61187,6
61188,10
61189,2
61190,0
61191,2
61192,16
61193,11
61194,0
61195,13
61196,13
61197,10
61198,9
61199,7
61200,17
61201,14
61202,0
61203,1
61204,18
61205,13
61206,11
61207,0
61208,18
61209,0
61210,6
61211,14
61212,12
61213,18
61214,11
61215,17
61216,3
61217,18
61218,0
61219,14
61220,14
61221,18
61222,13
61223,0
61224,18
61225,13
61226,8
61227,15
61228,1
61229,18
61230,9
61231,17
61232,0
61233,18
61234,11
61235,10
61236,14
61237,7
61238,6
61239,17
61240,0
61241,18
61242,18
61243,0
61244,0
61245,0
61246,4
61247,6
61248,8
61249,7
61250,14
61251,6
61252,9
61253,2
61254,0
61255,6
61256,7
61257,14
61258,1
61259,14
61260,5
61261,0
61262,7
61263,18
61264,18
61265,11
61266,7
61267,3
61268,9
61269,11
61270,13
61271,3
61272,5
61273,2
61274,11
61275,18
61276,12
61277,3
61278,13
61279,2
61280,14
61281,4
61282,14
61283,15
61284,0
61285,2
61286,18
61287,14
61288,14
61289,15
61290,0
61291,14
61292,0
61293,2
61294,9
61295,11
61296,10
61297,0
61298,11
61299,17
61300,10
61301,9
61302,8
61303,11
61304,18
61305,3
61306,2
61307,18
61308,17
61309,0
61310,10
61311,18
61312,13
61313,12
61314,13
61315,18
61316,3
61317,13
61318,0
61319,3
61320,3
61321,2
61322,0
61323,18
61324,2
61325,2
61326,4
61327,12
61328,9
61329,2
61330,14
61331,4
61332,4
61333,18
61334,18
61335,15
61336,12
61337,12
61338,9
61339,13
61340,15
61341,10
61342,9
61343,17
61344,18
61345,14
61346,2
61347,9
61348,11
61349,18
61350,18
61351,17
61352,15
61353,9
61354,18
61355,18
61356,18
61357,18
61358,17
61359,10
61360,2
61361,17
61362,18
61363,2
61364,0
61365,13
61366,17
61367,2
61368,14
61369,0
61370,13
61371,13
61372,2
61373,15
61374,2
61375,9
61376,9
61377,14
61378,17
61379,13
61380,0
61381,11
61382,15
61383,5
61384,15
61385,0
61386,18
61387,13
61388,17
61389,6
61390,11
61391,10
61392,17
61393,1
61394,17
61395,16
61396,13
61397,11
61398,11
61399,15
61400,0
61401,0
61402,2
61403,13
61404,2
61405,3
61406,14
61407,1
61408,15
61409,0
61410,11
61411,14
61412,15
61413,14
61414,13
61415,18
61416,14
61417,9
61418,18
61419,12
61420,18
61421,18
61422,13
61423,18
61424,11
61425,11
61426,0
61427,17
61428,14
61429,6
61430,7
61431,12
61432,2
61433,18
61434,11
61435,15
61436,11
61437,4
61438,8
61439,1
61440,18
61441,6
61442,16
61443,11
61444,12
61445,6
61446,6
61447,11
61448,13
61449,14
61450,16
61451,18
61452,18
61453,7
61454,7
61455,2
61456,7
61457,6
61458,0
61459,11
61460,13
61461,0
61462,18
61463,0
61464,14
61465,7
61466,8
61467,11
61468,5
61469,6
61470,18
61471,4
61472,15
61473,18
61474,11
61475,18
61476,2
61477,17
61478,15
61479,0
61480,9
61481,13
61482,0
61483,3
61484,18
61485,3
61486,14
61487,8
61488,13
61489,18
61490,2
61491,7
61492,18
61493,3
61494,11
61495,13
61496,18
61497,15
61498,5
61499,7
61500,12
61501,3
61502,12
61503,11
61504,7
61505,13
61506,14
61507,1
61508,7
61509,6
61510,7
61511,2
61512,14
61513,18
61514,17
61515,6
61516,2
61517,0
61518,15
61519,13
61520,0
61521,13
61522,14
61523,13
61524,12
61525,5
61526,11
61527,5
61528,3
61529,14
61530,7
61531,0
61532,3
61533,3
61534,11
61535,18
61536,12
61537,9
61538,18
61539,3
61540,9
61541,0
61542,6
61543,13
61544,18
61545,5
61546,1
61547,14
61548,0
61549,18
61550,4
61551,13
61552,7
61553,14
61554,11
61555,7
61556,18
61557,0
61558,9
61559,12
61560,12
61561,0
61562,0
61563,0
61564,0
61565,3
61566,13
61567,14
61568,11
61569,11
61570,0
61571,13
61572,5
61573,2
61574,3
61575,12
61576,18
61577,0
61578,18
61579,13
61580,18
61581,13
61582,0
61583,12
61584,18
61585,2
61586,13
61587,5
61588,5
61589,13
61590,14
61591,13
61592,17
61593,3
61594,14
61595,18
61596,7
61597,4
61598,9
61599,12
61600,17
61601,6
61602,14
61603,5
61604,18
61605,2
61606,6
61607,12
61608,11
61609,8
61610,11
61611,9
61612,14
61613,3
61614,8
61615,15
61616,3
61617,0
61618,10
61619,15
61620,13
61621,2
61622,3
61623,13
61624,1
61625,6
61626,17
61627,18
61628,13
61629,7
61630,15
61631,0
61632,13
61633,10
61634,18
61635,11
61636,0
61637,6
61638,17
61639,0
61640,0
61641,14
61642,12
61643,2
61644,0
61645,11
61646,18
61647,6
61648,13
61649,0
61650,13
61651,0
61652,0
61653,8
61654,0
61655,17
61656,14
61657,13
61658,14
61659,15
61660,6
61661,18
61662,9
61663,0
61664,9
61665,9
61666,2
61667,2
61668,17
61669,6
61670,7
61671,17
61672,11
61673,2
61674,0
61675,9
61676,0
61677,18
61678,13
61679,9
61680,16
61681,15
61682,3
61683,1
61684,17
61685,18
61686,18
61687,9
61688,14
61689,12
61690,14
61691,7
61692,3
61693,0
61694,15
61695,18
61696,3
61697,10
61698,18
61699,2
61700,10
61701,7
61702,2
61703,5
61704,8
61705,16
61706,13
61707,2
61708,10
61709,5
61710,12
61711,4
61712,11
61713,0
61714,7
61715,13
61716,0
61717,11
61718,0
61719,14
61720,17
61721,2
61722,13
61723,11
61724,7
61725,18
61726,13
61727,14
61728,0
61729,0
61730,7
61731,11
61732,14
61733,12
61734,0
61735,8
61736,11
61737,15
61738,7
61739,16
61740,13
61741,2
61742,11
61743,7
61744,2
61745,14
61746,1
61747,17
61748,18
61749,0
61750,4
61751,18
61752,7
61753,0
61754,11
61755,0
61756,0
61757,12
61758,18
61759,5
61760,0
61761,2
61762,18
61763,13
61764,15
61765,5
61766,10
61767,5
61768,9
61769,15
61770,11
61771,7
61772,7
61773,12
61774,0
61775,13
61776,13
61777,11
61778,18
61779,18
61780,6
61781,2
61782,11
61783,12
61784,7
61785,11
61786,18
61787,18
61788,18
61789,3
61790,13
61791,14
61792,18
61793,14
61794,0
61795,18
61796,13
61797,15
61798,17
61799,8
61800,14
61801,18
61802,3
61803,11
61804,12
61805,5
61806,2
61807,4
61808,8
61809,9
61810,13
61811,2
61812,0
61813,13
61814,18
61815,9
61816,3
61817,10
61818,11
61819,0
61820,0
61821,5
61822,0
61823,18
61824,11
61825,10
61826,6
61827,2
61828,13
61829,7
61830,11
61831,2
61832,1
61833,14
61834,3
61835,18
61836,13
61837,2
61838,18
61839,18
61840,6
61841,2
61842,10
61843,0
61844,14
61845,13
61846,12
61847,15
61848,0
61849,11
61850,8
61851,15
61852,17
61853,14
61854,3
61855,10
61856,11
61857,2
61858,2
61859,13
61860,11
61861,18
61862,1
61863,2
61864,17
61865,0
61866,3
61867,17
61868,0
61869,18
61870,18
61871,6
61872,13
61873,18
61874,9
61875,17
61876,18
61877,8
61878,13
61879,0
61880,10
61881,13
61882,9
61883,8
61884,5
61885,7
61886,18
61887,13
61888,14
61889,12
61890,2
61891,15
61892,3
61893,2
61894,7
61895,3
61896,7
61897,1
61898,8
61899,14
61900,18
61901,14
61902,14
61903,0
61904,6
61905,2
61906,0
61907,13
61908,18
61909,13
61910,11
61911,18
61912,0
61913,18
61914,11
61915,6
61916,18
61917,2
61918,17
61919,0
61920,11
61921,14
61922,18
61923,12
61924,18
61925,18
61926,0
61927,4
61928,14
61929,14
61930,9
61931,0
61932,12
61933,18
61934,14
61935,3
61936,13
61937,0
61938,12
61939,13
61940,13
61941,15
61942,14
61943,12
61944,14
61945,13
61946,15
61947,8
61948,1
61949,3
61950,0
61951,15
61952,18
61953,14
61954,3
61955,0
61956,8
61957,18
61958,2
61959,9
61960,6
61961,18
61962,13
61963,12
61964,18
61965,0
61966,8
61967,14
61968,13
61969,11
61970,7
61971,14
61972,18
61973,4
61974,12
61975,7
61976,11
61977,13
61978,10
61979,0
61980,11
61981,11
61982,12
61983,12
61984,17
61985,13
61986,11
61987,18
61988,15
61989,15
61990,9
61991,18
61992,11
61993,17
61994,17
61995,18
61996,16
61997,18
61998,1
61999,2
62000,18
62001,7
62002,13
62003,2
62004,14
62005,13
62006,0
62007,2
62008,17
62009,13
62010,0
62011,17
62012,18
62013,18
62014,18
62015,0
62016,13
62017,17
62018,3
62019,2
62020,18
